Timestamp,Machine_ID,Temperature_C,Pressure_psi,Vibration_mm_s,Status,Power_Consumption_kW,Oil_Level,Error_Code,Production_Rate_units_min,Motor_Speed_RPM,Ambient_Temperature_C,Ambient_Humidity_percent,Part_Count,Voltage_V
2024-01-01 00:17:57,1,30.88217247878937,103.81966583976528,0.1520145053932459,Normal,67.99007465699891,29.69563509964413,60,102,587,17.249015193823066,39.30915243804594,2152,200.5243572364851
2024-01-01 00:17:58,2,31.03424744039934,,3.474185573151565,Normal,75.61978915715629,54.97124866520978,30,68,1024,18.15930568919202,61.64564321186492,3660,220.51135773345683
2024-01-01 00:17:59,1,27.131178423537776,103.4908150742781,4.673133662637892,Normal,10.315751459809244,66.17324123046437,4,108,2903,20.953548969345505,63.96797352240058,4524,239.70818423221812
2024-01-01 00:18:00,3,28.946055125052013,,1.9135314259500136,Normal,87.10528022246525,34.076385008825355,66,115,2757,15.841284605365082,51.172630665014,1958,239.35101412966958
2024-01-01 00:18:01,1,39.31035836469533,112.39377861619754,0.10649918963464733,Normal,98.95913625466976,61.8633880536529,37,199,544,21.88664196216843,30.787881078844862,4019,204.0541133327371
2024-01-01 00:18:02,1,27.546969544606235,112.17228170143724,0.13954902197741925,Normal,150.0,73.98945551330038,27,153,1424,16.788923052801334,65.74860092818193,2675,232.65628087592597
2024-01-01 00:18:03,4,25.164536265199658,149.53625276238026,4.460116528555445,Normal,68.59725252912132,57.295161280672886,30,192,1015,23.50711137496849,45.31060904095902,4464,206.93282234396304
2024-01-01 00:18:04,2,24.8693408813352,137.83899034892687,3.612580535481309,Normal,10.217237896087882,66.53885755838456,57,53,1360,19.015876574337618,31.587221367523735,2167,232.3740604497736
2024-01-01 00:18:05,1,29.15529225408268,141.84696791455252,0.5334319211328992,Normal,14.412653755712412,32.253890331213796,53,127,2370,17.208058664734992,62.7524898339862,1552,234.1419719554614
2024-01-01 00:18:06,1,35.19040297433888,128.59913426720064,0.27295138525598284,Normal,35.65009180774498,24.49631131703662,16,140,2280,21.678204086001287,46.72276489420617,2520,200.30936916189677
2024-01-01 00:18:07,4,24.119763683769463,143.55071436968746,4.024126818077397,Normal,86.17636759776707,41.92326807457567,21,133,516,20.54030805671653,37.59961161716548,2685,209.49045520448837
2024-01-01 00:18:08,4,34.18592254281536,132.27452695831764,4.049303164026795,Normal,68.72508112939636,62.54041549234185,63,177,1569,16.719356280341955,62.06313057678012,1397,202.26206704985495
2024-01-01 00:18:09,2,20.422996466988327,147.30868523981727,0.602609198960245,Error,50.12388387750942,61.16591535890525,12,113,2958,23.271610404803035,48.30862707448873,2778,219.95638501503274
2024-01-01 00:18:10,4,28.378659559678923,114.06692930228184,1.5076020194431838,Normal,49.47386262421535,77.30475446870047,43,182,1046,19.532890746702645,54.3123825384339,2374,201.06864777548844
2024-01-01 00:18:11,3,35.517301304055735,129.76597728914476,3.900130322869448,Warning,51.9448216917814,57.79870518599701,84,175,2041,16.522448647699044,62.92485694878985,1560,225.04340952720162
2024-01-01 00:18:12,4,26.774659115488628,134.50656739684462,2.6270603547700317,Normal,37.99297970209034,44.677067659582974,46,74,2120,22.961819542269964,50.89688356165983,1311,222.33319167804706
2024-01-01 00:18:13,3,31.274742028907987,119.64686525139034,4.782924303626497,Normal,88.99430658629629,67.82788559917563,84,121,1097,16.334344817284943,34.419121282777006,3873,215.17572641280702
2024-01-01 00:18:14,2,24.099584656518218,143.98539912020266,2.4053132267300246,Normal,150.0,29.184074698444732,5,82,1836,24.680385017972736,68.55047301546179,2269,218.47206977928442
2024-01-01 00:18:15,2,34.83990782252344,148.99015815520772,3.384789687827563,Error,53.555496717326754,68.78134030090263,9,82,992,19.418098083174087,41.46162029772885,4444,239.6037991622223
2024-01-01 00:18:16,2,21.045582065375193,124.68847456863308,2.548916828707921,Normal,51.85689428413935,41.95582794590217,57,143,1555,22.282222669343106,69.76997726219166,3821,206.70610480689777
2024-01-01 00:18:17,2,37.05085289751001,119.53203274021695,4.714827478425229,Normal,150.0,29.240600541334558,39,92,891,19.519677297064977,30.240981521857847,3159,229.241518113311
2024-01-01 00:18:18,2,23.96392772843336,123.59689642782294,1.9932954603380444,Normal,75.12957353977136,29.728437442307065,13,64,2009,16.875626680217763,49.35152233019334,3434,225.812387695417
2024-01-01 00:18:19,3,37.48796063416661,142.63683728659657,1.1489822758930002,Normal,23.03330992449271,79.01584971776492,22,150,2096,22.58114031632843,58.19739987175684,3024,226.5479470684741
2024-01-01 00:18:20,3,27.050584826010347,132.2734212759084,1.633169301404966,Normal,49.32731529489386,57.393365752436615,70,157,777,17.89357021295279,66.25207736073392,2359,213.828570493168
2024-01-01 00:18:21,2,34.453671489489736,102.23861862590475,4.263876020826146,Normal,35.9534989373071,30.45587565932487,87,109,1709,21.82417832958313,61.2134778152984,3905,208.65881458389381
2024-01-01 00:18:22,4,26.384505955723768,127.10849552228575,2.489692817560667,Error,98.81817919571463,36.11375228061738,14,74,1465,17.57372718396478,40.22511274762883,1805,226.03291950427055
2024-01-01 00:18:23,1,38.11823342469295,100.8650061370485,1.7712615175111952,Normal,47.38561356818627,42.324786145496674,86,98,2350,17.411082779223598,39.73217631719717,4743,236.50898615699919
2024-01-01 00:18:24,2,22.532742510367488,138.92676855017027,2.721300109047414,Normal,16.108309272680412,23.353968215172568,4,87,1258,19.574456175419265,44.26346663698516,1792,239.03949938171345
2024-01-01 00:18:25,4,,116.41561367712319,0.6661485363842118,Normal,47.00908013165239,26.504942984802128,40,184,2846,23.162393666340016,34.42160802836634,2925,219.23640825506533
2024-01-01 00:18:26,1,29.860602503176047,123.60037410586646,10.0,Warning,38.921525254534174,65.70525766392436,19,64,1989,21.136330520037347,56.78292981580819,4186,217.0244660837562
2024-01-01 00:18:27,2,21.638768780762923,139.9339052953816,1.402923418467454,Normal,63.962438237042306,67.21243817724829,51,88,950,15.646688594976732,67.65033370183322,1750,213.95769347859004
2024-01-01 00:18:28,2,23.91960369403524,102.32244086428808,3.0250285989177117,Normal,30.347035770612685,79.29407668187446,9,121,845,22.338646963579187,55.68417524298788,2825,232.39901467516012
2024-01-01 00:18:29,3,38.875327644240286,107.92707677958052,3.5584038483069365,Normal,13.23762847294435,24.055783120829204,86,98,2092,20.797710012591608,51.33494516679278,2011,210.21597731291962
2024-01-01 00:18:30,1,39.52979322295774,119.89801882225575,4.133054831759833,Normal,18.629233764300224,73.35106469726712,26,79,1656,21.235655298870544,50.133968641525854,3656,220.52109528077824
2024-01-01 00:18:31,1,27.525186586608438,,4.6333177969723485,Warning,150.0,39.0329627386451,50,142,1856,18.535781607427232,53.70452508718837,1036,213.8021754785276
2024-01-01 00:18:32,4,38.465720420278714,116.89507128875316,2.0605617348238403,Normal,41.34903683797968,39.671035144772034,59,115,1960,20.561616510424017,58.4245169945122,2979,235.02803312488382
2024-01-01 00:18:33,3,30.896493513468634,149.90873689462325,3.702583997787273,Normal,150.0,27.63693511282746,94,162,2644,18.71888698575682,61.79997415294147,4532,211.30696641311738
2024-01-01 00:18:34,3,25.39484931747534,141.27072187869055,0.3733646509903127,Normal,34.306271561294636,79.17801061668435,5,93,500,15.81505671161317,57.932846864196435,3694,227.45951222978113
2024-01-01 00:18:35,3,34.04797442161197,144.19509074800544,0.28764999386040047,Normal,12.834374812844153,78.85935421452041,76,55,1472,23.444302804945785,58.20127491098964,1739,223.5499399224205
2024-01-01 00:18:36,3,33.178036131497144,146.85273167828876,0.623989959930783,Normal,80.26601348825687,71.88977652427664,27,133,1590,21.78026722767399,68.06935237206727,2626,213.13484355544207
2024-01-01 00:18:37,1,39.78250638217467,117.04679401570978,2.2428454891538117,Normal,88.20258130800664,25.44680519871419,15,97,2158,21.704390121306464,65.9737358127327,1057,210.19126660021323
2024-01-01 00:18:38,1,25.300945748185665,114.85384788982364,1.0564071924937495,Normal,54.3075613660475,70.49897754255414,16,106,2795,16.93678764604458,62.95693273827227,4679,232.151531999723
2024-01-01 00:18:39,2,33.441190053234706,111.70312462860375,1.434624709689079,Warning,35.64345076808237,58.07683958796842,45,117,1028,21.63596565241951,31.734409638407328,2171,220.42003523572856
2024-01-01 00:18:40,2,21.04047510058894,141.50584556540613,3.239400867561513,Normal,79.49258921065743,27.72652675725697,94,140,1468,17.32030623845352,56.75469388350429,1034,224.45852728446778
2024-01-01 00:18:41,3,22.272920773934388,133.97759311425926,1.79261089401423,Normal,10.800856601379143,35.705465434787705,9,109,2625,21.87534687104403,48.19923105523286,2612,238.48351025575812
2024-01-01 00:18:42,3,20.078367499021866,111.80859912414387,2.786857788590111,Error,93.16254061971051,61.353447889892024,30,91,923,18.335304846209112,54.70396873067814,2233,215.92065657266747
2024-01-01 00:18:43,3,39.989213621193464,,2.0620187836829613,Normal,87.89784803895802,68.20644646284565,58,94,2106,16.575137867355554,57.45128692423296,1274,232.5711587867877
2024-01-01 00:18:44,2,36.045473942949556,125.33558819663992,0.8448462775990978,Normal,59.034988895935214,70.88522275858845,38,54,1255,24.062643498999932,58.58607505054134,4912,225.55051515221487
2024-01-01 00:18:45,4,35.73446029467082,126.40700286368768,0.3700999512794706,Warning,34.98230691188097,52.62981446353514,5,66,2148,16.046503244809557,64.77705159118183,2674,223.74138901261927
2024-01-01 00:18:46,4,30.194521505763596,144.43638642758572,1.1811574765494393,Normal,12.95603944740979,52.077194996958276,83,198,621,22.617878166155727,66.39964672941046,1563,202.18245700516243
2024-01-01 00:18:47,2,26.0013416581088,119.02830664736081,0.28850234745522174,Normal,99.9841375177176,61.05254077167496,48,110,966,16.01775668915153,54.27313652978002,3232,236.4943151083807
2024-01-01 00:18:48,2,23.02528568925352,145.42620152502562,3.0930597994490343,Normal,78.58663507348156,66.66335295398648,20,168,1580,21.847196430648147,65.76656941544283,4379,209.14399322474102
2024-01-01 00:18:49,2,25.693494776929274,122.06837801598948,3.9785880073305018,Normal,40.48388882273426,30.23514687412528,15,101,2562,16.10385594658518,60.58486881345366,2676,218.92752632307372
2024-01-01 00:18:50,2,27.51942443858278,137.3186337396177,1.6987038411870041,Warning,11.734477447490612,64.39025957307757,24,197,2320,20.088244706205735,38.10901554221951,2611,230.08053248462426
2024-01-01 00:18:51,2,35.12620193960588,146.5127159992528,1.9355552767617912,Warning,67.5362555614694,40.501195349342794,38,145,1827,16.87995691851312,31.412475945355528,1921,220.8929356180181
2024-01-01 00:18:52,2,30.79323577806305,145.3787851981633,4.080955313796533,Normal,98.8213605176526,43.025517255340546,35,159,1610,23.665815827161463,30.395532742105736,4765,200.17345186121153
2024-01-01 00:18:53,3,21.549672531109653,102.84764336478406,1.1130645618678014,Warning,73.63654377694004,24.662777892548114,33,185,1418,19.014845693118502,53.464927898915235,2372,237.96151894613462
2024-01-01 00:18:54,3,20.360580179178246,110.2852147488285,0.5958013259743711,Normal,17.534296771282474,55.30524573609612,71,75,2359,15.154263495001311,50.86373022345987,2808,200.81940435307575
2024-01-01 00:18:55,3,22.046643590681263,123.84527127661376,2.5055905866554324,Normal,46.20505349562006,25.60520585207869,13,50,1859,21.281612521900506,57.854742100216484,1006,203.59649784102493
2024-01-01 00:18:56,3,28.209974273947587,121.57771449765536,3.2309508476661857,Warning,19.826511645480227,74.7881362230114,56,74,1249,19.451391389089714,63.71313147797427,1146,208.9653041660156
2024-01-01 00:18:57,2,38.66385834098037,132.04458324186035,2.998272125232396,Warning,92.09444946408529,57.25821837563725,48,182,2853,23.597392970946572,36.57769989447394,4205,223.9584055767259
2024-01-01 00:18:58,4,,147.2354525412706,3.569365226370904,Normal,39.73730238573228,79.41691130709118,86,85,1708,19.331441777818178,64.25727078014134,2354,238.84549346541039
2024-01-01 00:18:59,1,,105.62023556389744,0.2837559108651194,Normal,76.0038876406604,34.739129157836324,75,56,1179,19.11140480124753,33.92328181624211,1681,236.9063432109175
2024-01-01 00:19:00,2,29.327491890090972,122.59293325671203,2.1410080637918645,Normal,17.622132220819594,60.77603383193824,83,140,2953,19.54093215213132,65.32973418018584,3439,226.05345371064206
2024-01-01 00:19:01,1,27.233321663900856,109.62055189435696,1.1928526197284657,Normal,150.0,77.86579929950943,59,57,1683,23.598540182251874,64.0194577534126,1487,229.6675256435252
2024-01-01 00:19:02,4,22.168007454332454,144.70537991989738,3.795606297730121,Normal,71.15388958456163,37.91469585870068,87,199,2480,20.868225615265402,57.87823211942304,1615,228.47529798421962
2024-01-01 00:19:03,3,37.5186604437241,148.22900929008264,4.363652420301748,Normal,85.91319535259522,25.779358909405612,76,57,1566,21.693624202356038,42.00116876067818,1359,227.47789394047177
2024-01-01 00:19:04,4,35.663200580558055,123.9350840945175,1.4066787040320743,Normal,28.130496069815106,58.03859460329589,32,82,1808,22.204108861557934,33.736538379531964,3511,232.49578677836183
2024-01-01 00:19:05,2,23.3623619519545,105.20051488640703,0.47609039534704134,Warning,47.65035213973571,41.96595000592151,33,92,1224,24.375155224406576,61.12348263715255,4021,213.59558536922498
2024-01-01 00:19:06,3,30.24521127752521,139.26473333613365,1.2671398099569842,Normal,65.7475331232814,36.383458022607776,31,197,2230,23.375205926373678,38.7151765583834,3205,208.84485500357616
2024-01-01 00:19:07,2,29.747496158424898,134.85706752461994,0.5200424452945984,Normal,81.66487053342453,79.61525904460464,54,121,2761,24.272842616431937,47.637483317031766,1226,213.90585918323532
2024-01-01 00:19:08,3,32.50183105373057,117.73354133051552,1.6121108305672687,Error,66.53769493413529,65.24656016619926,28,168,1215,18.4330494018427,51.234362668574875,3727,201.94415140234608
2024-01-01 00:19:09,1,38.923737879825225,144.3703736984482,2.6909928916091284,Normal,18.588332857831904,49.123677980746265,26,164,2166,17.148400421332163,57.41769271744883,3945,238.68145674416192
2024-01-01 00:19:10,1,31.595428835249592,148.79159448913535,4.868404771991032,Normal,150.0,23.000203842977967,76,164,1048,17.03389511930823,49.49752289013145,4045,229.58019332630394
2024-01-01 00:19:11,1,30.80434533557237,127.89269245650976,1.9968512717567926,Normal,89.61460133289131,31.496940650832528,85,51,2310,23.57801092150656,57.78133064603958,3427,208.53734034934416
2024-01-01 00:19:12,4,21.00645865869328,128.2863955672146,1.1001996192731056,Normal,88.12213489215857,37.92670551637855,70,93,2718,23.30591230880991,62.56152958058011,1579,210.23162643592212
2024-01-01 00:19:13,2,21.25814952036048,114.87567525568889,0.8340087018541753,Normal,62.651404697586514,49.23179609397711,70,90,1287,21.504116113967044,58.52243550978907,4887,239.70433927791666
2024-01-01 00:19:14,4,23.74693582653578,129.22530179916572,0.86519883069338,Normal,150.0,49.83499049389757,92,100,2587,15.629423839935544,41.98010833832041,2434,230.72429193526307
2024-01-01 00:19:15,1,20.649415433834967,121.98211602624232,0.962988416307296,Normal,19.46113501459199,21.48400179339635,13,69,2507,18.18048157382777,65.77144601261797,4178,217.02637482114068
2024-01-01 00:19:16,2,34.86705791140025,115.1095513464026,3.8113351126872352,Normal,53.07358216524875,76.60137620101847,1,131,2878,22.34201287768491,52.022857552176276,3445,208.26602527936262
2024-01-01 00:19:17,1,34.46660607987926,103.35925982619507,0.3051385571620996,Normal,79.76112754174663,52.568430766310364,6,99,1348,17.48568773735542,48.6149927106952,3353,201.6171266137556
2024-01-01 00:19:18,4,22.72112468863286,112.63539298545625,4.987013534715171,Normal,22.693430630274328,21.18363001912313,80,57,2315,21.240589207724245,53.001880232181065,3308,226.77250469174922
2024-01-01 00:19:19,4,36.72157801590562,109.89273248388322,2.613431955831306,Normal,97.54747853345691,62.08011165053271,32,127,943,20.427412218745395,49.328800009015055,3514,231.19912726398593
2024-01-01 00:19:20,4,23.09572069692224,127.10209922769745,2.7213594715041283,Error,41.86418906652805,24.281090715049114,21,184,1780,17.626723740602635,60.20439865627142,2300,204.3098025256992
2024-01-01 00:19:21,1,26.023511739947175,130.0835010881797,1.7878193934980242,Warning,41.51257785807318,63.270225492513845,13,57,2607,24.34338030834259,46.82655904540188,3664,200.09559420496043
2024-01-01 00:19:22,2,24.9795379832273,130.4285862153008,3.4512767970606024,Warning,29.187487102708555,62.089548849666585,53,86,1341,17.567390492598022,61.0689255717498,4887,214.2970122764163
2024-01-01 00:19:23,2,27.446141971460953,119.40905005228396,2.3572817044039884,Normal,35.92157176599349,79.09538984431228,0,167,1003,23.947911551443156,60.40620947254627,4042,226.6979316803082
2024-01-01 00:19:24,1,25.09327531779924,121.0614866842748,1.645306424822749,Normal,61.98300100657876,40.52224514048281,71,103,2468,20.409319191582785,41.07481668101863,4999,236.95184098773797
2024-01-01 00:19:25,2,29.779018528769043,141.71192148203198,1.3256920185402143,Normal,48.64188601458591,28.659637493372504,40,113,1530,15.918280130216147,33.83765322039512,4200,235.18146212721985
2024-01-01 00:19:26,1,28.14815762709371,123.81164067585811,4.628256034666298,Warning,27.40403604940572,25.51215635871702,7,133,1554,23.336247553381156,64.03832066779418,1882,227.54106496358182
2024-01-01 00:19:27,2,39.73138981558653,149.38866660685613,1.454947575262101,Normal,82.82259462848224,24.303564210391684,28,95,2756,22.914320442178518,36.75679176119188,4048,232.56208533749657
2024-01-01 00:19:28,3,21.118527002564512,121.98086150044324,2.1819662971492098,Normal,15.60153764116537,68.61999211512875,80,145,1583,23.309745300950013,31.24730158302129,1062,214.23454913510608
2024-01-01 00:19:29,3,22.84362752774703,132.47904723089195,1.7517070105823414,Normal,85.11874700502446,63.112884189663426,90,75,2626,21.381485456392166,46.09305981318006,4639,209.8041888943846
2024-01-01 00:19:30,4,21.05651787817205,102.51814994966979,0.43089413714017977,Normal,34.74448521831212,78.55491300361344,44,151,830,22.116156263248214,40.16597715097171,2776,204.9684948204677
2024-01-01 00:19:31,3,32.51682389964752,132.66699622094055,0.9296719724113356,Normal,54.63129997863746,38.55116240094666,7,128,2742,24.070579801644946,38.814448484671104,3314,207.26528569047318
2024-01-01 00:19:32,3,21.09018554827439,142.5713197207503,0.9475098766319101,Error,44.295808472955265,68.18614719169058,5,97,2092,16.276983471212233,36.892543670724784,4593,238.51722864834773
2024-01-01 00:19:33,3,36.72879474752247,147.1228919266648,3.4682475719482744,Normal,61.35419020507427,25.580845726714045,50,59,2777,15.830378443550973,59.96786259043749,3768,237.1982962515206
2024-01-01 00:19:34,1,30.238772613638556,149.86603058198853,2.0329270498290457,Normal,81.63909956261578,74.2327935451011,93,76,2002,16.250756389856647,61.33690876217849,4174,201.87676836307142
2024-01-01 00:19:35,3,30.540152491630675,114.10893228246165,3.909837815353293,Normal,99.03878141272256,23.10981852857417,22,62,2443,23.700716426852566,31.855583346543604,2893,218.7976288012603
2024-01-01 00:19:36,3,31.231890154243885,128.76850324128583,3.544754621670785,Normal,37.54532310885114,67.2730089444859,78,173,1765,20.629341958249604,51.872470148985535,4874,214.9333050959919
2024-01-01 00:19:37,4,23.416274126124215,122.53589927660737,0.9602488319801883,Normal,59.84239711271803,38.441331490159456,59,59,2954,16.760652812693248,35.40581783729537,3590,226.0712914449533
2024-01-01 00:19:38,3,23.95380606228975,128.19087402875854,2.814584600600503,Warning,51.94067938974977,30.87158039302119,40,106,591,16.41712068339885,49.98216509201127,1899,213.1359338045155
2024-01-01 00:19:39,3,26.376346457460095,107.87264785949233,10.0,Normal,99.90353433818086,62.27087166299253,13,191,1338,19.45423555364643,43.91719234799558,2139,211.2243828087204
2024-01-01 00:19:40,2,31.86992831643703,142.80747862979706,3.165214617378615,Normal,82.8022267449504,73.7526819063513,26,69,1811,23.157340559105975,38.072647749756754,2480,232.36682955585974
2024-01-01 00:19:41,4,24.20235551880429,145.47844716722938,3.0000825404399043,Normal,45.73754727221735,65.84756236299727,66,193,2006,23.051767195615994,67.92238809239788,4739,237.88461740719026
2024-01-01 00:19:42,4,22.326634542665225,122.48308315564613,3.6980544370038397,Normal,52.91911500468818,38.78599670435037,11,139,2032,23.512530689440027,68.26984707135193,1217,208.1118290511913
2024-01-01 00:19:43,4,39.40233772836864,114.02149307867884,0.28390369628153445,Normal,32.1360934983934,41.214239293696174,66,199,2340,22.689447334110394,52.55882084324634,1409,209.4118048928508
2024-01-01 00:19:44,4,20.439636296192457,107.04167138265062,3.6571097368071643,Warning,77.97225877739439,31.35827569333884,39,88,2537,15.616198096646782,37.52200257065164,2973,216.76466338059322
2024-01-01 00:19:45,4,36.05394810672043,134.1882412388902,1.3632763157671417,Normal,86.06906077405979,69.44369557286231,64,94,2977,22.201669042344765,53.330637770700385,3045,228.25212738635844
2024-01-01 00:19:46,4,35.76070299150044,115.61159198103675,2.8593612725467703,Error,96.84881412606283,26.4256180597466,16,195,2331,20.189612903950607,67.13997066900406,4083,206.6825023064332
2024-01-01 00:19:47,1,25.94428227690192,145.47692849566943,1.2115249734825373,Warning,60.924600713601734,74.19283563612501,17,186,2279,22.26412213246232,45.11043120267876,4619,218.71733490320503
2024-01-01 00:19:48,3,22.712532320146266,133.5506237422435,4.194087861034188,Normal,70.36147020136956,56.06805482122409,9,67,1597,19.842827396340574,35.509471894298315,2498,233.63395460944247
2024-01-01 00:19:49,4,22.912572934108468,132.28426625871202,2.4027967715037803,Warning,50.14529485025135,55.33129734181981,58,189,552,19.83539051097213,57.74760738149389,4313,209.36266478994435
2024-01-01 00:19:50,3,33.94863234474385,127.97010579491204,3.214706060124918,Normal,64.82156593038793,70.26928808578671,11,124,2737,16.261346609904685,56.25075749652373,4818,201.90645380510563
2024-01-01 00:19:51,3,32.85613182172347,102.28881697143628,3.97041021738364,Normal,41.387412721611774,60.05199508368027,16,50,1142,24.052252416399703,30.05552966038911,2935,236.27310079511113
2024-01-01 00:19:52,1,35.654913485027734,146.59612178427935,10.0,Normal,76.39202048685753,38.25435549429686,21,54,1705,18.746217564192197,64.14422351945493,1729,231.50126473282663
2024-01-01 00:19:53,4,38.74962344798209,131.396874664973,3.660310485346705,Normal,12.043032917893965,40.9709073270096,13,76,601,20.823740923503426,56.42988393503561,2092,227.95229891258003
2024-01-01 00:19:54,2,33.83854726533184,149.7030991691555,0.7438428809520287,Warning,12.561116472278524,30.383251467478157,40,105,1234,17.07156266437891,37.82794375232898,1305,203.4932093613474
2024-01-01 00:19:55,1,23.11703073102887,126.86782023864436,4.272661847928933,Normal,74.45088011679383,47.843794513929005,7,110,518,18.688888986598535,30.129550354112013,4040,235.97333278637063
2024-01-01 00:19:56,2,24.868852335308212,135.50554459531065,3.092889579327531,Normal,93.76145228126495,26.609285944722657,16,68,1414,23.7057742318448,68.89200553197956,1208,212.21061956755457
2024-01-01 00:19:57,3,36.84387461746229,102.8104778933111,3.047248791901368,Warning,66.90240409928018,59.182190439612455,78,181,1160,17.09599365216925,60.18718944242711,3485,208.45964855188004
2024-01-01 00:19:58,3,24.18612151668417,131.58680884117055,4.606702799024608,Normal,75.38754691033272,30.153730466840262,5,90,1138,17.06105613342293,44.602048050876476,1136,219.4999519455972
2024-01-01 00:19:59,1,21.450446339089627,138.23248057951787,1.2441577783294155,Normal,84.15408620963508,71.8359063848351,70,54,2115,17.6049911026749,47.31153730209252,1591,236.91198310188258
2024-01-01 00:20:00,1,34.06560108084501,138.92571474262786,1.1979380924701666,Normal,42.55068380172215,62.027755215696956,49,196,938,20.746610879422903,51.554420471515314,3603,239.78217603968477
2024-01-01 00:20:01,2,28.050527109802843,138.50558261151428,2.565967773474809,Normal,19.730229180346754,73.49067527187532,95,162,2064,20.20688221026535,58.74511613679811,2037,224.56435235593727
2024-01-01 00:20:02,4,38.400801050918076,111.31413136468339,3.7543153326743255,Normal,93.97830585250867,25.221859255213413,42,67,2836,16.7532200188791,36.9172386578534,1714,238.22033016720033
2024-01-01 00:20:03,2,33.005101421873235,148.7699238802613,2.2362035411425456,Error,94.47135085021962,67.91056007013214,8,77,958,21.919690209010284,37.829162003887085,4124,218.13337316126794
2024-01-01 00:20:04,1,21.808379555833216,149.75910603124694,3.169456949462011,Normal,49.76565000148711,72.84828350170056,83,194,765,24.075400290973043,31.930787155883564,2384,201.18660068191076
2024-01-01 00:20:05,2,38.957131345073215,103.77979375808006,10.0,Warning,29.54526912951524,22.674188534483097,41,65,1928,16.98828877332289,69.43176951932433,2635,211.026064643994
2024-01-01 00:20:06,1,25.171145272804917,146.82232114058786,10.0,Normal,90.31189444929902,79.9445573120706,44,160,644,21.729538254626135,65.02283950151791,2711,212.07309769951775
2024-01-01 00:20:07,2,26.744249808125716,114.47245971521846,4.111311513068555,Normal,73.75840273767278,38.038658969493945,38,107,1714,20.863845909184338,52.11832054387621,1255,231.30830311154853
2024-01-01 00:20:08,1,,134.46420408754824,0.9023834804546166,Normal,10.740551549226563,32.70327285254607,65,178,1341,18.289389605399553,47.21094582611445,4765,204.96977222671597
2024-01-01 00:20:09,1,21.024485928086264,116.90554603680661,3.4768926700299203,Normal,19.694773131317426,44.89431339543387,63,176,2173,21.17830618661671,39.497598105145954,4586,206.99617386365634
2024-01-01 00:20:10,1,29.930308444612095,148.38771616865608,3.9371286966909165,Normal,98.48796784945701,20.518123529680715,81,168,2337,17.099088882079677,53.799311907337355,4190,224.57078440194124
2024-01-01 00:20:11,4,22.466369821505843,105.07519291517677,2.2355570374089124,Normal,13.43153609273302,73.15437955962969,60,84,1850,23.33954833441952,57.620414336379085,4475,205.22457769252637
2024-01-01 00:20:12,2,28.019406533767036,124.8873408478188,1.6161678853392714,Normal,35.42995093272599,36.10945295375634,37,97,1022,15.222120865187792,57.56731093446726,3293,219.82066749253707
2024-01-01 00:20:13,2,,121.40238959710373,0.0677216196220104,Warning,59.364671023552276,51.295490018503614,65,175,2462,20.67062976774064,30.257445517530584,4550,201.40266354088428
2024-01-01 00:20:14,2,35.45680166853007,116.30117261389924,3.9855251116704675,Normal,26.5920054584991,57.41357117707112,78,83,1453,18.1878018187942,58.081556794972165,2589,226.75522000289754
2024-01-01 00:20:15,1,36.06341023265462,132.27669954400744,1.6396932951799403,Error,30.884867772666308,67.46550774797777,10,169,2782,23.81360719924048,64.65491404971095,2006,236.33493371148236
2024-01-01 00:20:16,2,23.06825764778176,106.55278717108337,1.7865473470402509,Warning,41.7670737905802,35.01236679325033,2,198,1518,19.9936626804083,34.59666739584941,4587,234.99591575559128
2024-01-01 00:20:17,2,27.331023747584524,135.83312090668485,1.6800308154940613,Normal,34.259884149065826,63.028782044291326,8,89,537,23.024880392708866,60.21508049179031,3687,202.94471533755362
2024-01-01 00:20:18,1,27.467063220636632,149.02960619023935,2.4936966540616905,Normal,82.30206051280065,27.05965286252832,42,131,1136,24.238203448511534,62.92954370260506,4678,223.64015984403312
2024-01-01 00:20:19,3,23.0282088787217,140.2279357234315,3.5124978660953854,Normal,55.02470260533443,62.25411007333298,86,118,1299,18.3434955146368,41.04677540123504,4434,204.15361327799977
2024-01-01 00:20:20,1,35.96907010102381,143.00083764547728,3.859315655002554,Warning,35.075813281984935,75.15773195345338,62,156,613,23.803418565714182,58.484247675073455,2578,202.1409704293747
2024-01-01 00:20:21,2,34.14456656670846,117.98183715895013,1.9628536020157916,Warning,38.178643014522855,25.101576101193523,9,56,1462,22.262789280745675,33.870194921203556,1401,224.4154009880202
2024-01-01 00:20:22,1,23.807635725940695,116.24433032406094,3.315510175225845,Normal,13.587846362922825,27.002168048915003,87,67,759,16.081743971079632,55.96848527515717,4777,222.8983441553015
2024-01-01 00:20:23,3,27.33443817187598,125.85241773450666,3.603421251356576,Normal,14.445286856278804,53.433649995841776,31,81,1505,16.03919948771293,50.41317403909281,3927,203.7534153208835
2024-01-01 00:20:24,1,22.116100497130283,102.28633073811363,1.4845866583869078,Normal,74.61168097229957,22.78402534057914,67,114,2562,23.173453908139095,63.994085890427385,3125,214.39431647764277
2024-01-01 00:20:25,2,32.56413194186088,147.26790672282664,10.0,Warning,20.161975336400264,31.243430557336936,6,159,1966,19.683160896049593,48.07870442303537,3789,212.6660931024117
